LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
strain	Streptomyces albireticuli strain MDJK11	1940.1	53	2315	49	486	4.763374	0.000919	0.000024	0.000193	0.522581	0.000193	930	2518457	0.000919	71.979235	Not shown (strain-result biased); Filtered out (minCov > 0.00019297530194083124); Filtered out (maxZscore < 71.97923511726033); 
strain	Xanthomonas perforans 91-118	925776	1	105	9	105	1.000000	0.000918	0.000024	0.000918	0.153734	0.000918	683	114421	0.000918	32.995815	Not shown (strain-result biased); Filtered out (minCov > 0.0009176637155766861); Filtered out (minReads > 1); Filtered out (maxZscore < 32.99581503045211); 
strain	Sphingomonas mali NBRC 15500	1219048	45	2386	107	1369	1.742878	0.000915	0.000023	0.000525	0.607095	0.000525	2255	2608502	0.000915	43.639510	Not shown (strain-result biased); Filtered out (minCov > 0.0005248222926415237); Filtered out (maxZscore < 43.639510381370975); 
strain	Polymorphum gilvum SL003B-26A1	991905	34	2089	71	1285	1.625681	0.000914	0.000023	0.000562	0.541281	0.000562	2374	2285692	0.000914	42.163357	Not shown (strain-result biased); Filtered out (minCov > 0.0005621929813815684); Filtered out (maxZscore < 42.16335658047513); 
strain	Mycobacterium xenopi strain DSM 43995	1789.1	40	2143	57	1400	1.530714	0.000913	0.000023	0.000597	0.375436	0.000597	3729	2346294	0.000913	40.925839	Not shown (strain-result biased); Filtered out (minCov > 0.0005966856668431151); Filtered out (maxZscore < 40.9258388516874); 
strain	Amycolatopsis balhimycina FH 1894	1089545	69	3298	86	1166	2.828473	0.000912	0.000023	0.000322	0.664009	0.000322	1756	3617076	0.000912	55.687732	Not shown (strain-result biased); Filtered out (minCov > 0.0003223598287677671); Filtered out (maxZscore < 55.687732034464894); 
strain	Prauserella rugosa strain NRRL B-2295	43354.1	55	2312	38	453	5.103753	0.000909	0.000023	0.000178	0.414835	0.000178	1092	2543742	0.000909	74.928796	Not shown (strain-result biased); Filtered out (minCov > 0.00017808409815146348); Filtered out (maxZscore < 74.92879622222192); 
strain	Lysobacter concretionis Ko07 = DSM 16239	1122185	27	1237	30	430	2.876744	0.000904	0.000023	0.000314	0.571049	0.000314	753	1369040	0.000904	56.416433	Not shown (strain-result biased); Filtered out (minCov > 0.00031408870449365977); Filtered out (maxZscore < 56.416433363767084); 
strain	Micromonospora cremea strain DSM 45599	709881.1	33	2159	76	1425	1.515088	0.000903	0.000023	0.000596	0.601012	0.000596	2371	2390313	0.000903	40.944018	Not shown (strain-result biased); Filtered out (minCov > 0.0005961562356059646); Filtered out (maxZscore < 40.94401826370914); 
strain	Pedobacter insulae strain DSM 18684	414048.1	49	2774	88	1186	2.338954	0.000903	0.000023	0.000386	0.638665	0.000386	1857	3072727	0.000903	50.890394	Not shown (strain-result biased); Filtered out (minCov > 0.000385976365619204); Filtered out (maxZscore < 50.89039407497489); 
strain	Mycolicibacterium moriokaense strain CIP105393	39691.1	32	2583	91	1537	1.680547	0.000902	0.000023	0.000537	0.567997	0.000537	2706	2862952	0.000902	43.147287	Not shown (strain-result biased); Filtered out (minCov > 0.0005368584593803878); Filtered out (maxZscore < 43.147286750573784); 
strain	Caulobacter vibrioides strain CB1	155892.3	33	1705	38	1326	1.285822	0.000900	0.000023	0.000700	0.607699	0.000700	2182	1894648	0.000900	37.786832	Not shown (strain-result biased); Filtered out (minCov > 0.000699866149279444); Filtered out (maxZscore < 37.78683164212803); 
strain	Herbidospora sakaeratensis strain NBRC 102641	564415.1	77	2497	5	381	6.553806	0.000898	0.000023	0.000137	0.695255	0.000137	548	2779453	0.000898	85.405809	Not shown (strain-result biased); Filtered out (minCov > 0.0001370773314029775); Filtered out (maxZscore < 85.40580911724406); 
strain	Actinomycetospora chiangmaiensis DSM 45062	1120948	39	2233	75	1496	1.492647	0.000897	0.000023	0.000601	0.682793	0.000601	2191	2488052	0.000897	40.769307	Not shown (strain-result biased); Filtered out (minCov > 0.0006012736068217224); Filtered out (maxZscore < 40.769306636688874); 
strain	Streptomyces thermolilacinus SPC6	1306406	33	1430	32	520	2.750000	0.000893	0.000023	0.000325	0.335484	0.000325	1550	1600703	0.000893	55.473192	Not shown (strain-result biased); Filtered out (minCov > 0.00032485726583882205); Filtered out (maxZscore < 55.4731917235704); 
strain	Pseudomonas chlororaphis strain PCL1606	587753.2	7	222	0	32	6.937500	0.000893	0.000023	0.000129	0.727273	0.000129	44	248511	0.000893	88.119060	Not shown (strain-result biased); Filtered out (minCov > 0.00012876693587004196); Filtered out (minLen > 32); Filtered out (maxZscore < 88.11906008350294); 
strain	Rhodopseudomonas palustris strain PS3	1076.3	50	2413	76	1403	1.719886	0.000893	0.000023	0.000519	0.434769	0.000519	3227	2703360	0.000893	43.884422	Not shown (strain-result biased); Filtered out (minCov > 0.0005189837831439394); Filtered out (maxZscore < 43.884421841914985); 
strain	Dyella japonica A8	1217721	55	2479	85	1132	2.189929	0.000892	0.000023	0.000408	0.660058	0.000408	1715	2777803	0.000892	49.526655	Not shown (strain-result biased); Filtered out (minCov > 0.00040751629975199825); Filtered out (maxZscore < 49.52665520678468); 
strain	Singulisphaera acidiphila DSM 18658	886293	87	7442	406	5843	1.273661	0.000892	0.000023	0.000700	0.289903	0.000700	20155	8342106	0.000892	37.771807	Not shown (strain-result biased); Filtered out (minCov > 0.000700422651066769); Filtered out (maxZscore < 37.771806891626085); 
strain	Streptacidiphilus rugosus AM-16	981369	58	3406	170	1745	1.951862	0.000892	0.000023	0.000457	0.658988	0.000457	2648	3818203	0.000892	46.766248	Not shown (strain-result biased); Filtered out (minCov > 0.0004570212741438839); Filtered out (maxZscore < 46.766247961794726); 
strain	Micromonospora rifamycinica strain DSM 44983	291594.1	41	1815	40	401	4.526185	0.000892	0.000023	0.000197	0.683135	0.000197	587	2034786	0.000892	71.226956	Not shown (strain-result biased); Filtered out (minCov > 0.00019707232111878105); Filtered out (maxZscore < 71.22695628584474); 
strain	Streptomyces fulvissimus DSM 40593	1303692	21	1330	37	695	1.913669	0.000889	0.000023	0.000465	0.618878	0.000465	1123	1495702	0.000889	46.379836	Not shown (strain-result biased); Filtered out (minCov > 0.00046466475273817913); Filtered out (maxZscore < 46.37983622904562); 
strain	Cutibacterium acnes strain PA_12_1_L1	1747.5	12	1143	0	785	1.456051	0.000888	0.000023	0.000610	0.584512	0.000610	1343	1287564	0.000888	40.487145	Not shown (strain-result biased); Filtered out (minCov > 0.0006096784315187439); Filtered out (maxZscore < 40.48714508578559); 
strain	Micromonospora avicenniae strain DSM 45758	1198245.1	43	2108	70	937	2.249733	0.000879	0.000023	0.000390	0.477088	0.000390	1964	2399512	0.000879	50.594913	Not shown (strain-result biased); Filtered out (minCov > 0.00039049606753373186); Filtered out (maxZscore < 50.5949132897807); 
strain	Methylobacterium oryzae CBMB20	693986	2	197	6	197	1.000000	0.000877	0.000023	0.000877	0.584570	0.000877	337	224534	0.000877	33.745614	Not shown (strain-result biased); Filtered out (minCov > 0.0008773726918863068); Filtered out (minReads > 2); Filtered out (maxZscore < 33.7456144922852); 
strain	Gilvimarinus agarilyticus strain JEA5	679259.1	28	2950	138	1560	1.891026	0.000877	0.000022	0.000464	0.459770	0.000464	3393	3363897	0.000877	46.425685	Not shown (strain-result biased); Filtered out (minCov > 0.0004637478495923032); Filtered out (maxZscore < 46.42568503284826); 
strain	Pseudomonas mendocina strain MAE1-K	300.1	18	1208	29	984	1.227642	0.000873	0.000022	0.000711	0.620038	0.000711	1587	1383044	0.000873	37.477093	Not shown (strain-result biased); Filtered out (minCov > 0.0007114741107296659); Filtered out (maxZscore < 37.4770932747619); 
strain	Catenulispora acidiphila DSM 44928	479433	97	5142	165	1422	3.616034	0.000872	0.000022	0.000241	0.657420	0.000241	2163	5897152	0.000872	64.390084	Not shown (strain-result biased); Filtered out (minCov > 0.00024113334708008205); Filtered out (maxZscore < 64.39008449843728); 
strain	Kaistia soli DSM 19436	1122133	47	2905	150	1317	2.205771	0.000865	0.000022	0.000392	0.471030	0.000392	2796	3359231	0.000865	50.494247	Not shown (strain-result biased); Filtered out (minCov > 0.00039205401474325525); Filtered out (maxZscore < 50.494246648217214); 
strain	Mycobacterium sp. JS623	212767.1	54	3525	161	2280	1.546053	0.000862	0.000022	0.000558	0.371154	0.000558	6143	4087866	0.000862	42.331120	Not shown (strain-result biased); Filtered out (minCov > 0.0005577482236452956); Filtered out (maxZscore < 42.331119571900366); 
strain	Kaistia granuli DSM 23481	1122132	39	1877	52	1301	1.442736	0.000862	0.000022	0.000597	0.490573	0.000597	2652	2178284	0.000862	40.906175	Not shown (strain-result biased); Filtered out (minCov > 0.0005972591269090715); Filtered out (maxZscore < 40.90617486637328); 
strain	Mycobacterium intracellulare subsp. yongonense strain Asan 36527	1203599.2	1	71	2	71	1.000000	0.000855	0.000022	0.000855	0.771739	0.000855	92	83058	0.000855	34.188170	Not shown (strain-result biased); Filtered out (minCov > 0.0008548243396180982); Filtered out (minReads > 1); Filtered out (maxZscore < 34.18817026276037); 
strain	Achromobacter spanius strain DSM 23806	217203.1	43	2184	51	1437	1.519833	0.000854	0.000022	0.000562	0.464297	0.000562	3095	2557550	0.000854	42.175636	Not shown (strain-result biased); Filtered out (minCov > 0.0005618658481750113); Filtered out (maxZscore < 42.17563600931865); 
strain	Mycobacterium intracellulare subsp. yongonense strain Asan 36912	1203599.1	1	71	3	71	1.000000	0.000854	0.000022	0.000854	0.771739	0.000854	92	83161	0.000854	34.209380	Not shown (strain-result biased); Filtered out (minCov > 0.0008537655872344008); Filtered out (minReads > 1); Filtered out (maxZscore < 34.20938014844533); 
strain	Aeromonas sp. ASNIH5	1758179.1	1	100	0	100	1.000000	0.000851	0.000022	0.000851	1.000000	0.000851	100	117452	0.000851	34.256678	Not shown (strain-result biased); Filtered out (minCov > 0.0008514116404999489); Filtered out (minReads > 1); Filtered out (maxZscore < 34.25667818104961); 
strain	Flavobacterium sp. HYN0056	2183896.1	43	1944	42	1164	1.670103	0.000850	0.000022	0.000509	0.653933	0.000509	1780	2286830	0.000850	44.312872	Not shown (strain-result biased); Filtered out (minCov > 0.0005090015436215198); Filtered out (maxZscore < 44.31287154081126); 
strain	Mycolicibacterium phlei strain CCUG 21000	1771.1	13	1281	103	156	8.211538	0.000849	0.000022	0.000103	0.536082	0.000103	291	1509484	0.000849	98.362490	Not shown (strain-result biased); Filtered out (minCov > 0.00010334657406106988); Filtered out (maxZscore < 98.36249024490732); 
strain	Sphingomonas sp. Cra20	1327635.1	45	2331	79	1511	1.542687	0.000848	0.000022	0.000550	0.498845	0.000550	3029	2747412	0.000848	42.629497	Not shown (strain-result biased); Filtered out (minCov > 0.0005499721192161933); Filtered out (maxZscore < 42.62949672157311); 
strain	Streptomyces clavuligerus strain F613-1	1901.1	44	2446	116	830	2.946988	0.000848	0.000022	0.000288	0.532734	0.000288	1558	2883712	0.000848	58.935149	Not shown (strain-result biased); Filtered out (minCov > 0.0002878234719694616); Filtered out (maxZscore < 58.935149166086916); 
strain	Nocardia brasiliensis strain FDAARGOS_352	37326.1	50	3523	200	1190	2.960504	0.000846	0.000022	0.000286	0.629963	0.000286	1889	4164706	0.000846	59.150257	Not shown (strain-result biased); Filtered out (minCov > 0.0002857344552052414); Filtered out (maxZscore < 59.15025732130394); 
strain	Flavobacterium sp. HYN0086	2249356.1	27	1548	72	1157	1.337943	0.000846	0.000022	0.000632	0.611846	0.000632	1891	1830608	0.000846	39.764334	Not shown (strain-result biased); Filtered out (minCov > 0.000632030451085104); Filtered out (maxZscore < 39.76433385825809); 
strain	Prosthecobacter debontii strain ATCC 700200	48467.1	54	4677	284	3212	1.456102	0.000845	0.000022	0.000580	0.219354	0.000580	14643	5538184	0.000845	41.511645	Not shown (strain-result biased); Filtered out (minCov > 0.0005799735075613234); Filtered out (maxZscore < 41.511645202547285); 
strain	Achromobacter denitrificans strain PR1	32002.2	30	1805	42	1402	1.287447	0.000840	0.000022	0.000653	0.542990	0.000653	2582	2148251	0.000840	39.131522	Not shown (strain-result biased); Filtered out (minCov > 0.0006526239252303385); Filtered out (maxZscore < 39.131522258108035); 
strain	Cutibacterium acnes strain KCOM 1861 (= ChDC B594)	1747.1	14	1083	5	924	1.172078	0.000837	0.000021	0.000714	0.746968	0.000714	1237	1294048	0.000837	37.409689	Not shown (strain-result biased); Filtered out (minCov > 0.0007140384282499567); Filtered out (maxZscore < 37.409689232668704); 
strain	Nocardia soli strain Y48	134962.1	41	2635	86	952	2.767857	0.000835	0.000021	0.000302	0.360606	0.000302	2640	3155357	0.000835	57.562580	Not shown (strain-result biased); Filtered out (minCov > 0.00030170912514812114); Filtered out (maxZscore < 57.56258012156943); 
strain	Nocardia acidivorans NBRC 108247	1210062	48	3156	103	1729	1.825333	0.000834	0.000021	0.000457	0.600556	0.000457	2879	3783703	0.000834	46.769397	Not shown (strain-result biased); Filtered out (minCov > 0.0004569597560907925); Filtered out (maxZscore < 46.7693972402748); 
strain	Sinorhizobium meliloti RU11/001	1401243	35	3027	151	2254	1.342946	0.000832	0.000021	0.000620	0.342501	0.000620	6581	3636291	0.000832	40.152974	Not shown (strain-result biased); Filtered out (minCov > 0.0006198623817510755); Filtered out (maxZscore < 40.15297390257589); 
strain	Chthoniobacter flavus Ellin428	497964	74	5507	337	4299	1.280996	0.000832	0.000021	0.000650	0.391494	0.000650	10981	6615722	0.000832	39.216041	Not shown (strain-result biased); Filtered out (minCov > 0.0006498156966087753); Filtered out (maxZscore < 39.21604114681462); 
strain	Achromobacter xylosoxidans strain NCTC10808	85698.6	17	1261	3	954	1.321803	0.000832	0.000021	0.000630	0.548591	0.000630	1739	1514990	0.000832	39.837669	Not shown (strain-result biased); Filtered out (minCov > 0.0006297071267797147); Filtered out (maxZscore < 39.83766850965447); 
strain	Mizugakiibacter sediminis strain skMP5	1475481.1	21	846	14	654	1.293578	0.000832	0.000021	0.000643	0.580817	0.000643	1126	1016614	0.000832	39.413902	Not shown (strain-result biased); Filtered out (minCov > 0.0006433120141961453); Filtered out (maxZscore < 39.41390183034857); 
strain	Klebsiella pneumoniae strain KSB2_1B	573.112	3	322	11	302	1.066225	0.000825	0.000021	0.000774	0.656522	0.000774	460	390197	0.000825	35.931087	Not shown (strain-result biased); Filtered out (minCov > 0.0007739680212815578); Filtered out (maxZscore < 35.931087464166964); 
strain	Caulobacteraceae bacterium OTSz_A_272	1759059.1	35	2507	139	1681	1.491374	0.000824	0.000021	0.000552	0.352929	0.000552	4763	3043609	0.000824	42.539326	Not shown (strain-result biased); Filtered out (minCov > 0.0005523048459904015); Filtered out (maxZscore < 42.5393263829321); 
strain	Cupriavidus basilensis strain 4G11	68895.1	36	3715	37	2618	1.419022	0.000824	0.000021	0.000580	0.464514	0.000580	5636	4510250	0.000824	41.494392	Not shown (strain-result biased); Filtered out (minCov > 0.0005804556288454077); Filtered out (maxZscore < 41.494392011123665); 
strain	Nocardia terpenica strain IFM 0406	455432.1	87	3797	112	1258	3.018283	0.000821	0.000021	0.000272	0.461651	0.000272	2725	4623756	0.000821	60.617503	Not shown (strain-result biased); Filtered out (minCov > 0.00027207318033218013); Filtered out (maxZscore < 60.6175033881397); 
strain	Actinophytocola xinjiangensis strain CGMCC 4.4663	485602.1	61	3309	115	1703	1.943042	0.000818	0.000021	0.000421	0.584019	0.000421	2916	4046845	0.000818	48.737086	Not shown (strain-result biased); Filtered out (minCov > 0.00042082165242306044); Filtered out (maxZscore < 48.73708630923959); 
strain	Sphingomonas sp. KC8	1030157.1	27	1968	66	1281	1.536300	0.000817	0.000021	0.000532	0.548608	0.000532	2335	2409805	0.000817	43.361163	Not shown (strain-result biased); Filtered out (minCov > 0.000531578281230224); Filtered out (maxZscore < 43.361163224600844); 
strain	Pseudoxanthobacter soli DSM 19599	1123029	45	2273	62	1651	1.376741	0.000816	0.000021	0.000593	0.483172	0.000593	3417	2786230	0.000816	41.068254	Not shown (strain-result biased); Filtered out (minCov > 0.0005925569676588077); Filtered out (maxZscore < 41.06825359891076); 
strain	Serratia fonticola strain GS2	47917.2	34	2999	119	682	4.397361	0.000814	0.000021	0.000185	0.886866	0.000185	769	3682022	0.000814	73.470125	Not shown (strain-result biased); Filtered out (minCov > 0.00018522431424907292); Filtered out (maxZscore < 73.47012479597852); 
strain	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	266940	40	1653	38	141	11.723404	0.000813	0.000021	0.000069	0.734375	0.000069	192	2032688	0.000813	120.063429	Not shown (strain-result biased); Filtered out (minCov > 6.936627755956645e-05); Filtered out (maxZscore < 120.06342886305809); 
strain	Erythrobacter citreus LAMA 915	1306953	24	1206	19	606	1.990099	0.000812	0.000021	0.000408	0.523316	0.000408	1158	1484941	0.000812	49.491390	Not shown (strain-result biased); Filtered out (minCov > 0.0004080970220365658); Filtered out (maxZscore < 49.491390056948056); 
strain	Pseudomonas mendocina ymp	399739	15	1121	48	1008	1.112103	0.000812	0.000021	0.000730	0.576989	0.000730	1747	1380636	0.000812	36.995656	Not shown (strain-result biased); Filtered out (minCov > 0.0007300983025214467); Filtered out (maxZscore < 36.99565611566541); 
strain	Mycobacterium chimaera strain SJ42	222805.6	3	311	1	175	1.777143	0.000810	0.000021	0.000456	0.129151	0.000456	1355	383831	0.000810	46.822217	Not shown (strain-result biased); Filtered out (minCov > 0.0004559298232816005); Filtered out (maxZscore < 46.82221694879472); 
