LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
strain	Streptomyces cyaneogriseus subsp. noncyanogenus strain NMWT 1	477245.1	39	2309	86	940	2.456383	0.002731	0.000136	0.001112	0.492662	0.001112	1908	845602	0.002731	29.976267	Not shown (strain-result biased); Filtered out (minCov > 0.0011116340784435232); Filtered out (maxZscore < 29.97626720832133); 
strain	Streptomyces qinglanensis strain CGMCC 4.6825	943816.1	109	7348	256	1290	5.696124	0.002703	0.000134	0.000474	0.638930	0.000474	2019	2718921	0.002703	45.898700	Not shown (strain-result biased); Filtered out (minCov > 0.00047445291716824434); Filtered out (maxZscore < 45.89870039199823); 
strain	Methylophilus sp. TWE2	1662285.1	33	3249	157	2145	1.514685	0.002685	0.000134	0.001772	0.275742	0.001772	7779	1210223	0.002685	23.731973	Not shown (strain-result biased); Filtered out (minCov > 0.001772400623686709); Filtered out (maxZscore < 23.73197266993468); 
strain	Cutibacterium acnes hdn-1	1276648	36	3461	5	2408	1.437292	0.002684	0.000133	0.001867	0.558701	0.001867	4310	1289701	0.002684	23.121205	Not shown (strain-result biased); Filtered out (minCov > 0.0018670994284721808); Filtered out (maxZscore < 23.121204905434098); 
strain	Oligotropha carboxidovorans OM5	504832	78	5569	210	4247	1.311279	0.002680	0.000133	0.002044	0.541917	0.002044	7837	2078001	0.002680	22.097212	Not shown (strain-result biased); Filtered out (minCov > 0.002043791124258362); Filtered out (maxZscore < 22.09721228290508); 
strain	Streptomyces sp. SM18	1736046.1	79	5662	241	2559	2.212583	0.002664	0.000133	0.001204	0.542851	0.001204	4714	2125002	0.002664	28.799363	Not shown (strain-result biased); Filtered out (minCov > 0.00120423416072079); Filtered out (maxZscore < 28.79936253690764); 
strain	Streptomyces pactum strain ACT12	68249.2	73	4820	240	2629	1.833397	0.002661	0.000132	0.001451	0.290017	0.001451	9065	1811598	0.002661	26.231327	Not shown (strain-result biased); Filtered out (minCov > 0.0014512049582744075); Filtered out (maxZscore < 26.23132747098538); 
strain	Pelomonas puraquae strain CCUG 52769	431059.1	130	8358	289	5289	1.580261	0.002655	0.000132	0.001680	0.544360	0.001680	9716	3147992	0.002655	24.376137	Not shown (strain-result biased); Filtered out (minCov > 0.001680118628001596); Filtered out (maxZscore < 24.376137251613727); 
strain	Streptomyces sp. SirexAA-E	862751.1	59	5082	258	2193	2.317373	0.002651	0.000132	0.001144	0.550590	0.001144	3983	1916766	0.002651	29.547222	Not shown (strain-result biased); Filtered out (minCov > 0.0011441146180597944); Filtered out (maxZscore < 29.547221590084753); 
strain	Bradyrhizobium diazoefficiens strain NK6	1355477.1	101	8535	387	5840	1.461473	0.002647	0.000132	0.001811	0.305791	0.001811	19098	3224930	0.002647	23.477948	Not shown (strain-result biased); Filtered out (minCov > 0.0018108920193616606); Filtered out (maxZscore < 23.477947974554557); 
strain	Actinomadura amylolytica strain YIM 77502	1411117.1	136	6568	253	1519	4.323897	0.002641	0.000131	0.000611	0.638772	0.000611	2378	2486649	0.002641	40.447871	Not shown (strain-result biased); Filtered out (minCov > 0.0006108622487532418); Filtered out (maxZscore < 40.44787118107669); 
strain	Sorangium cellulosum So0157-2	1254432	363	23164	1094	10603	2.184665	0.002624	0.000131	0.001201	0.545366	0.001201	19442	8826880	0.002624	28.835550	Not shown (strain-result biased); Filtered out (minCov > 0.00120121719112529); Filtered out (maxZscore < 28.835549556592284); 
strain	Streptomyces ambofaciens ATCC 23877	278992	76	4640	165	2413	1.922918	0.002623	0.000130	0.001364	0.553187	0.001364	4362	1768953	0.002623	27.057214	Not shown (strain-result biased); Filtered out (minCov > 0.0013640837263624301); Filtered out (maxZscore < 27.057214019581735); 
strain	Mycobacterium saskatchewanense strain DSM 44616	220927.1	106	6172	192	3527	1.749929	0.002617	0.000130	0.001496	0.495783	0.001496	7114	2358047	0.002617	25.837379	Not shown (strain-result biased); Filtered out (minCov > 0.0014957293048018126); Filtered out (maxZscore < 25.837379374687305); 
strain	Novosphingobium naphthalenivorans NBRC 102051	1219034	72	6964	282	3459	2.013299	0.002613	0.000130	0.001298	0.376592	0.001298	9185	2664633	0.002613	27.737119	Not shown (strain-result biased); Filtered out (minCov > 0.0012981149749327582); Filtered out (maxZscore < 27.737119323717522); 
strain	Mycobacterium avium subsp. hominissuis TH135	1229671	47	2933	98	2029	1.445540	0.002601	0.000129	0.001800	0.411062	0.001800	4936	1127477	0.002601	23.551669	Not shown (strain-result biased); Filtered out (minCov > 0.001799593251126187); Filtered out (maxZscore < 23.551669233968518); 
strain	Bacillus thuringiensis strain YC-10	1428.5	8	1079	14	207	5.212560	0.002590	0.000129	0.000497	0.731449	0.000497	283	416538	0.002590	44.847083	Not shown (strain-result biased); Filtered out (minCov > 0.0004969534592282097); Filtered out (maxZscore < 44.84708317789706); 
strain	Bradyrhizobium diazoefficiens strain XF7	1355477.3	77	6477	288	3730	1.736461	0.002586	0.000129	0.001489	0.430070	0.001489	8673	2504678	0.002586	25.893927	Not shown (strain-result biased); Filtered out (minCov > 0.0014892133839160162); Filtered out (maxZscore < 25.893926746618586); 
strain	Mycobacterium sp. PYR15	2051552.1	11	1066	45	724	1.472376	0.002582	0.000128	0.001754	0.431981	0.001754	1676	412794	0.002582	23.857021	Not shown (strain-result biased); Filtered out (minCov > 0.0017539014617460524); Filtered out (maxZscore < 23.857021158634534); 
strain	Bradyrhizobium japonicum strain J5	375.2	104	8418	378	5109	1.647681	0.002578	0.000128	0.001565	0.514916	0.001565	9922	3265243	0.002578	25.260956	Not shown (strain-result biased); Filtered out (minCov > 0.0015646614968625613); Filtered out (maxZscore < 25.260955523256342); 
strain	Bradyrhizobium diazoefficiens USDA 110	224911	78	6138	265	3569	1.719809	0.002576	0.000128	0.001498	0.428554	0.001498	8328	2382863	0.002576	25.819676	Not shown (strain-result biased); Filtered out (minCov > 0.0014977780929914981); Filtered out (maxZscore < 25.81967555642732); 
strain	Mycobacterium marseillense strain FLAC0026	701042.1	52	2347	52	1304	1.799847	0.002563	0.000127	0.001424	0.642998	0.001424	2028	915657	0.002563	26.480010	Not shown (strain-result biased); Filtered out (minCov > 0.0014241140514406597); Filtered out (maxZscore < 26.480010402570564); 
strain	Bauldia litoralis strain ATCC 35022	665467.1	134	7869	348	5425	1.450507	0.002560	0.000127	0.001765	0.541471	0.001765	10019	3073311	0.002560	23.780432	Not shown (strain-result biased); Filtered out (minCov > 0.0017651972091337323); Filtered out (maxZscore < 23.780431873541865); 
strain	Streptomyces globosus strain LZH-48	68209.1	94	5280	172	1554	3.397683	0.002549	0.000127	0.000750	0.536417	0.000750	2897	2071509	0.002549	36.496813	Not shown (strain-result biased); Filtered out (minCov > 0.0007501777689597293); Filtered out (maxZscore < 36.49681321043489); 
strain	Mycobacterium heidelbergense strain DSM 44471	53376.1	54	3281	112	1778	1.845332	0.002549	0.000127	0.001381	0.422629	0.001381	4207	1287344	0.002549	26.889412	Not shown (strain-result biased); Filtered out (minCov > 0.001381138219465815); Filtered out (maxZscore < 26.889412320430743); 
strain	Blastomonas fulva strain T2	1550728.1	9	902	39	611	1.476268	0.002544	0.000127	0.001723	0.621567	0.001723	983	354524	0.002544	24.067316	Not shown (strain-result biased); Filtered out (minCov > 0.0017234376234049034); Filtered out (maxZscore < 24.067315579731833); 
strain	Bacillus thuringiensis serovar kurstaki str. HD-1	1261129	8	1079	14	207	5.212560	0.002544	0.000127	0.000488	0.731449	0.000488	283	424186	0.002544	45.257129	Not shown (strain-result biased); Filtered out (minCov > 0.000487993474560688); Filtered out (maxZscore < 45.257129045804476); 
strain	Streptomyces scabiei 87.22	680198	120	7562	257	2763	2.736880	0.002539	0.000126	0.000928	0.590006	0.000928	4683	2978821	0.002539	32.819371	Not shown (strain-result biased); Filtered out (minCov > 0.0009275481809749562); Filtered out (maxZscore < 32.819370973726954); 
strain	Streptomyces ambofaciens strain DSM 40697	1889.1	60	4070	179	1961	2.075472	0.002537	0.000126	0.001222	0.674811	0.001222	2906	1604433	0.002537	28.586200	Not shown (strain-result biased); Filtered out (minCov > 0.0012222386350816768); Filtered out (maxZscore < 28.586200013442973); 
strain	Pedosphaera parvula Ellin514	320771	192	16703	878	11383	1.467364	0.002524	0.000126	0.001720	0.242305	0.001720	46978	6617836	0.002524	24.091054	Not shown (strain-result biased); Filtered out (minCov > 0.0017200486684771277); Filtered out (maxZscore < 24.091054322241675); 
strain	Streptomyces phaeochromogenes strain NRRL B-1248	1923.1	150	8834	420	2356	3.749576	0.002524	0.000126	0.000673	0.497361	0.000673	4737	3500557	0.002524	38.533170	Not shown (strain-result biased); Filtered out (minCov > 0.0006730357483109117); Filtered out (maxZscore < 38.53316984454109); 
strain	Microtetraspora malaysiensis strain NBRC 100735	161358.1	124	8670	332	2863	3.028292	0.002515	0.000125	0.000831	0.508075	0.000831	5635	3447213	0.002515	34.685101	Not shown (strain-result biased); Filtered out (minCov > 0.0008305259930268306); Filtered out (maxZscore < 34.685101048127656); 
strain	Streptomyces albus strain BK3-25	1888.3	133	7258	226	2746	2.643117	0.002503	0.000125	0.000947	0.565370	0.000947	4857	2899777	0.002503	32.480769	Not shown (strain-result biased); Filtered out (minCov > 0.0009469693704033103); Filtered out (maxZscore < 32.48076914369578); 
strain	Streptomyces qaidamensis strain S10	1783515.1	92	4185	94	1589	2.633732	0.002485	0.000124	0.000944	0.557348	0.000944	2851	1684073	0.002485	32.539698	Not shown (strain-result biased); Filtered out (minCov > 0.0009435457964114383); Filtered out (maxZscore < 32.53969836664628); 
strain	Pseudomonas otitidis strain DSM 17224	319939.1	84	5592	120	4018	1.391737	0.002483	0.000123	0.001784	0.662708	0.001784	6063	2252429	0.002483	23.655541	Not shown (strain-result biased); Filtered out (minCov > 0.0017838520104296294); Filtered out (maxZscore < 23.655540983320147); 
strain	Devosia geojensis strain BD-c194	443610.1	113	5971	219	3353	1.780793	0.002482	0.000123	0.001394	0.539588	0.001394	6214	2405582	0.002482	26.766428	Not shown (strain-result biased); Filtered out (minCov > 0.0013938414903337322); Filtered out (maxZscore < 26.766428488040166); 
strain	Pseudomonas putida strain JBC17	303.11	77	6034	279	4022	1.500249	0.002481	0.000123	0.001654	0.602006	0.001654	6681	2431836	0.002481	24.568954	Not shown (strain-result biased); Filtered out (minCov > 0.001653894423801605); Filtered out (maxZscore < 24.56895430546137); 
strain	Rubellimicrobium mesophilum DSM 19309	442562	87	6646	230	4377	1.518392	0.002475	0.000123	0.001630	0.625643	0.001630	6996	2685632	0.002475	24.750318	Not shown (strain-result biased); Filtered out (minCov > 0.0016297839763601267); Filtered out (maxZscore < 24.750318178619104); 
strain	Mycobacterium avium subsp. hominissuis strain OCU464	439334.1	47	2992	105	2228	1.342908	0.002465	0.000123	0.001836	0.413896	0.001836	5383	1213733	0.002465	23.318736	Not shown (strain-result biased); Filtered out (minCov > 0.0018356590782321977); Filtered out (maxZscore < 23.318736350647804); 
strain	Mycobacterium avium subsp. paratuberculosis K-10	262316	48	2647	33	1506	1.757636	0.002465	0.000123	0.001402	0.750748	0.001402	2006	1073941	0.002465	26.685356	Not shown (strain-result biased); Filtered out (minCov > 0.0014023116726151622); Filtered out (maxZscore < 26.685356166477142); 
strain	Streptomyces albus strain DSM 41398	1888.1	132	7189	222	2746	2.617990	0.002456	0.000122	0.000938	0.565370	0.000938	4857	2927243	0.002456	32.634377	Not shown (strain-result biased); Filtered out (minCov > 0.0009380840606673242); Filtered out (maxZscore < 32.63437680058282); 
strain	Streptomyces glauciniger strain CGMCC 4.1858	235986.1	174	9304	343	2776	3.351585	0.002436	0.000121	0.000727	0.560808	0.000727	4950	3819422	0.002436	37.079273	Not shown (strain-result biased); Filtered out (minCov > 0.0007268115437361988); Filtered out (maxZscore < 37.079272894518404); 
strain	Bacillus megaterium strain JX285	1404.1	12	854	12	807	1.058240	0.002407	0.000120	0.002275	0.601790	0.002275	1341	354731	0.002407	20.942004	Not shown (strain-result biased); Filtered out (minCov > 0.0022749632820362473); Filtered out (maxZscore < 20.942004060663052); 
strain	Actinospica robiniae DSM 44927	479430	186	13451	466	9770	1.376766	0.002407	0.000120	0.001749	0.580856	0.001749	16820	5587395	0.002407	23.893368	Not shown (strain-result biased); Filtered out (minCov > 0.0017485787204949712); Filtered out (maxZscore < 23.89336811582069); 
strain	Streptomyces purpureus KA281	1054860	87	5449	134	1858	2.932723	0.002407	0.000120	0.000821	0.849954	0.000821	2186	2263469	0.002407	34.888805	Not shown (strain-result biased); Filtered out (minCov > 0.0008208639040340292); Filtered out (maxZscore < 34.88880537624168); 
strain	Sphingopyxis sp. FD7	1914525.1	29	3009	118	1763	1.706750	0.002366	0.000118	0.001386	0.358261	0.001386	4921	1271810	0.002366	26.840076	Not shown (strain-result biased); Filtered out (minCov > 0.0013862133494783025); Filtered out (maxZscore < 26.84007594414488); 
strain	Streptomyces sp. RTd22	1841249.1	41	2709	108	1147	2.361813	0.002354	0.000117	0.000997	0.329125	0.000997	3485	1150966	0.002354	31.661613	Not shown (strain-result biased); Filtered out (minCov > 0.0009965541988208166); Filtered out (maxZscore < 31.66161265286872); 
strain	Bradyrhizobium japonicum strain E109	375.1	102	6284	202	4564	1.376862	0.002348	0.000117	0.001705	0.477306	0.001705	9562	2676415	0.002348	24.195427	Not shown (strain-result biased); Filtered out (minCov > 0.0017052661862977155); Filtered out (maxZscore < 24.195427494806573); 
strain	Sphingobium hydrophobicum strain C1	1673076.1	15	1518	17	908	1.671806	0.002346	0.000117	0.001403	0.683735	0.001403	1328	647058	0.002346	26.676187	Not shown (strain-result biased); Filtered out (minCov > 0.0014032745132584715); Filtered out (maxZscore < 26.676186810173554); 
strain	Streptomyces roseoverticillatus strain NRRL B-3500	66429.1	57	5479	300	938	5.841151	0.002341	0.000116	0.000401	0.666667	0.000401	1407	2340594	0.002341	49.942995	Not shown (strain-result biased); Filtered out (minCov > 0.00040075297125430554); Filtered out (maxZscore < 49.94299522310422); 
strain	Sphingobium indicum B90A	861109	9	970	35	521	1.861804	0.002315	0.000115	0.001244	0.571272	0.001244	912	418920	0.002315	28.338474	Not shown (strain-result biased); Filtered out (minCov > 0.0012436742098730067); Filtered out (maxZscore < 28.338473810152088); 
strain	Streptomyces hundungensis strain BH38	1077946.1	95	7356	383	2289	3.213630	0.002304	0.000115	0.000717	0.496314	0.000717	4612	3192496	0.002304	37.332454	Not shown (strain-result biased); Filtered out (minCov > 0.0007169938505796092); Filtered out (maxZscore < 37.33245372801396); 
strain	Rhizorhabdus dicambivorans strain Ndbn-20	1850238.1	86	6199	261	4412	1.405032	0.002300	0.000114	0.001637	0.509057	0.001637	8667	2694783	0.002300	24.693823	Not shown (strain-result biased); Filtered out (minCov > 0.0016372375809109677); Filtered out (maxZscore < 24.693823211586274); 
strain	Devosia psychrophila strain Cr7-05	728005.1	105	6726	327	4188	1.606017	0.002284	0.000114	0.001422	0.440055	0.001422	9517	2944439	0.002284	26.496522	Not shown (strain-result biased); Filtered out (minCov > 0.0014223422526328446); Filtered out (maxZscore < 26.496521730244844); 
strain	Sphingopyxis macrogoltabida strain EY-1	33050.1	60	4620	123	3541	1.304716	0.002282	0.000114	0.001749	0.482557	0.001749	7338	2024263	0.002282	23.888579	Not shown (strain-result biased); Filtered out (minCov > 0.0017492786263445016); Filtered out (maxZscore < 23.888579261796497); 
strain	Bradyrhizobium japonicum USDA 6	1037409	101	6134	192	4414	1.389669	0.002280	0.000113	0.001641	0.469774	0.001641	9396	2690455	0.002280	24.668353	Not shown (strain-result biased); Filtered out (minCov > 0.0016406146915670398); Filtered out (maxZscore < 24.668352991827533); 
strain	Mycobacterium genavense ATCC 51234	1408452	43	2171	55	1391	1.560748	0.002279	0.000113	0.001460	0.422668	0.001460	3291	952734	0.002279	26.152005	Not shown (strain-result biased); Filtered out (minCov > 0.0014600087747472011); Filtered out (maxZscore < 26.152005475042305); 
strain	Streptomyces pratensis ATCC 33331	591167	12	852	46	642	1.327103	0.002271	0.000113	0.001711	0.457265	0.001711	1404	375219	0.002271	24.154777	Not shown (strain-result biased); Filtered out (minCov > 0.0017110007755470806); Filtered out (maxZscore < 24.15477739553891); 
strain	Pseudomonas putida strain E41	303.9	60	4684	89	3841	1.219474	0.002253	0.000112	0.001847	0.588569	0.001847	6526	2079112	0.002253	23.244235	Not shown (strain-result biased); Filtered out (minCov > 0.0018474233230340645); Filtered out (maxZscore < 23.24423486736276); 
strain	Brevundimonas sp. GW460-12-10-14-LB2	1827469.1	23	1632	41	883	1.848245	0.002242	0.000112	0.001213	0.471185	0.001213	1874	727911	0.002242	28.694272	Not shown (strain-result biased); Filtered out (minCov > 0.0012130603878770894); Filtered out (maxZscore < 28.694272397173116); 
strain	Mycobacterium marinum M	216594	11	888	49	703	1.263158	0.002221	0.000110	0.001758	0.494027	0.001758	1423	399833	0.002221	23.827557	Not shown (strain-result biased); Filtered out (minCov > 0.0017582340627211861); Filtered out (maxZscore < 23.827557351340836); 
